customer_id,region,segment,signup_date
1550,Germany,Mid-Market,2023-03-27
1551,UK,SMB,2024-08-29
1552,Germany,Mid-Market,2023-01-24
1553,Germany,SMB,2024-03-25
1554,UK,Enterprise,2024-02-24
1555,France,SMB,2023-06-19
1556,Spain,Mid-Market,2023-12-04
1557,Germany,Mid-Market,2024-07-22
1558,Germany,SMB,2023-10-30
1559,Spain,SMB,2024-05-17
1560,Germany,SMB,2023-05-18
1561,France,SMB,2023-02-09
1562,Spain,Mid-Market,2024-01-16
1563,Germany,Enterprise,2023-03-11
1564,Ireland,SMB,2023-01-24
1565,France,SMB,2024-11-01
1566,France,Mid-Market,2024-01-12
1567,Ireland,SMB,2023-01-31
1568,Ireland,Mid-Market,2023-08-23
1569,Ireland,SMB,2024-08-05
1570,France,Enterprise,2023-11-13
1571,France,SMB,2024-05-16
1572,Germany,Mid-Market,2024-07-27
1573,Germany,SMB,2024-11-05
1574,Spain,Mid-Market,2023-11-03
1575,UK,Mid-Market,2023-09-28
1576,Spain,SMB,2024-01-03
1577,Germany,SMB,2024-08-14
1578,France,Enterprise,2023-07-21
1579,Ireland,SMB,2023-09-21
1580,Ireland,SMB,2023-04-20
1581,France,SMB,2023-06-15
1582,France,SMB,2023-07-24
1583,UK,SMB,2023-08-29
1584,France,Mid-Market,2024-06-30
1585,Ireland,SMB,2024-06-16
1586,Germany,Mid-Market,2023-11-29
1587,Ireland,Mid-Market,2024-08-26
1588,Germany,SMB,2024-10-08
1589,Spain,SMB,2024-03-04
1590,Ireland,SMB,2023-12-17
1591,France,Mid-Market,2024-10-28
1592,France,Mid-Market,2024-04-15
1593,Ireland,SMB,2023-05-07
1594,UK,Mid-Market,2024-03-08
1595,France,Mid-Market,2023-11-07
1596,UK,Mid-Market,2024-07-03
1597,France,Enterprise,2024-11-13
1598,France,Enterprise,2024-10-01
1599,Spain,Mid-Market,2024-06-24
1600,Germany,SMB,2024-10-31
1601,Spain,SMB,2024-05-15
1602,Spain,SMB,2023-04-01
1603,Spain,Mid-Market,2024-11-05
1604,Ireland,Mid-Market,2024-10-22
1605,Ireland,Enterprise,2023-12-02
1606,UK,SMB,2024-10-31
1607,Ireland,Enterprise,2023-09-06
1608,UK,Mid-Market,2024-10-03
1609,Spain,SMB,2023-08-24
1610,UK,Mid-Market,2023-08-22
1611,Spain,SMB,2023-06-11
1612,Germany,SMB,2024-04-10
1613,Ireland,Mid-Market,2024-05-08
1614,UK,SMB,2023-09-20
1615,UK,Mid-Market,2024-05-13
1616,Germany,SMB,2024-08-10
1617,Ireland,Mid-Market,2023-01-12
1618,France,Mid-Market,2023-03-27
1619,Germany,Enterprise,2023-04-15
1620,Ireland,SMB,2023-12-20
1621,UK,Mid-Market,2023-03-28
1622,France,SMB,2023-02-11
1623,Ireland,Mid-Market,2024-09-17
1624,Ireland,SMB,2023-11-22
1625,Spain,SMB,2023-08-09
1626,Germany,SMB,2024-09-28
1627,France,Mid-Market,2023-11-28
1628,UK,SMB,2023-08-16
1629,UK,SMB,2024-03-02
1630,France,SMB,2023-06-16
1631,Ireland,Mid-Market,2024-02-11
1632,Ireland,SMB,2024-02-18
1633,Spain,SMB,2023-12-20
1634,Spain,SMB,2023-06-29
1635,Ireland,Mid-Market,2024-02-15
1636,UK,SMB,2023-09-23
1637,Germany,Enterprise,2024-01-02
1638,Spain,SMB,2024-09-26
1639,UK,SMB,2023-06-20
1640,Ireland,SMB,2023-10-24
1641,Germany,SMB,2023-12-15
1642,UK,SMB,2024-09-22
1643,Ireland,Mid-Market,2023-12-07
1644,Germany,SMB,2024-01-29
1645,Ireland,Enterprise,2023-05-02
1646,Ireland,Mid-Market,2023-07-29
1647,Spain,Mid-Market,2023-03-21
1648,Germany,Enterprise,2023-06-14
1649,Ireland,SMB,2023-11-15
1650,France,Enterprise,2023-03-21
1651,France,SMB,2024-01-13
1652,UK,Mid-Market,2024-06-29
1653,UK,SMB,2023-08-22
1654,Germany,SMB,2023-05-29
1655,Spain,Mid-Market,2023-03-10
1656,Ireland,SMB,2023-07-03
1657,Spain,SMB,2023-10-20
1658,France,Mid-Market,2024-02-16
1659,France,SMB,2023-06-03
1660,Spain,SMB,2023-06-08
1661,France,SMB,2024-08-08
1662,France,SMB,2023-11-30
1663,Spain,SMB,2024-11-18
1664,Ireland,SMB,2023-12-19
1665,Germany,SMB,2024-09-17
1666,UK,Mid-Market,2023-09-12
1667,France,SMB,2023-03-10
1668,Germany,Enterprise,2024-07-19
1669,UK,SMB,2024-10-01
1670,Germany,SMB,2024-02-19
1671,Germany,SMB,2024-10-14
1672,France,SMB,2023-11-07
1673,Germany,SMB,2024-04-17
1674,Spain,Mid-Market,2023-12-02
1675,Spain,Mid-Market,2023-06-19
1676,Ireland,SMB,2023-02-26
1677,Germany,SMB,2024-01-08
1678,France,Mid-Market,2024-02-22
1679,France,Mid-Market,2023-09-13
1680,Germany,SMB,2023-06-30
1681,Ireland,Mid-Market,2024-04-17
1682,Spain,Mid-Market,2023-12-14
1683,Germany,SMB,2023-11-04
1684,UK,SMB,2024-07-07
1685,Germany,SMB,2023-02-14
1686,France,Mid-Market,2024-08-26
1687,Spain,SMB,2023-01-19
1688,Germany,SMB,2024-11-10
1689,Spain,SMB,2023-06-19
1690,Spain,SMB,2024-01-26
1691,France,SMB,2024-01-20
1692,Germany,SMB,2024-08-24
1693,Ireland,SMB,2024-10-15
1694,Germany,Mid-Market,2024-11-10
1695,Ireland,SMB,2023-01-11
1696,Spain,SMB,2024-10-01
1697,Germany,SMB,2024-09-08
1698,France,Mid-Market,2023-05-22
1699,Ireland,Mid-Market,2024-07-20
1700,Ireland,SMB,2023-03-29
1701,Spain,Enterprise,2024-05-11
1702,Germany,Mid-Market,2023-04-25
1703,Germany,Mid-Market,2023-10-05
1704,Spain,SMB,2023-03-18
1705,France,Mid-Market,2023-06-21
1706,Ireland,SMB,2024-08-10
1707,Spain,Enterprise,2023-06-04
1708,Ireland,SMB,2023-09-16
1709,UK,Mid-Market,2024-09-26
1710,Spain,SMB,2024-02-12
1711,UK,SMB,2023-06-19
1712,Ireland,SMB,2023-04-09
1713,Germany,SMB,2023-04-29
1714,UK,SMB,2023-01-08
1715,Spain,Mid-Market,2024-10-16
1716,Ireland,SMB,2024-07-07
1717,France,Mid-Market,2024-04-30
1718,France,Mid-Market,2024-01-31
1719,Spain,SMB,2024-01-17
1720,UK,Mid-Market,2024-06-10
1721,Spain,Mid-Market,2023-02-21
1722,Germany,SMB,2023-09-17
1723,Ireland,Enterprise,2024-07-06
1724,Germany,Enterprise,2023-10-26
1725,Ireland,SMB,2024-06-21
1726,France,SMB,2024-07-14
1727,UK,Mid-Market,2023-01-15
1728,France,Mid-Market,2023-02-14
1729,Spain,SMB,2024-02-05
1730,Spain,Mid-Market,2023-01-30
1731,Germany,SMB,2023-11-26
1732,Spain,SMB,2023-11-10
1733,France,Mid-Market,2023-01-29
1734,France,SMB,2024-10-19
1735,Ireland,Mid-Market,2023-08-19
1736,Spain,SMB,2023-05-08
1737,Germany,Enterprise,2024-04-19
1738,Spain,SMB,2023-05-12
1739,UK,SMB,2023-01-01
1740,Germany,Mid-Market,2024-11-28
1741,UK,SMB,2023-05-12
1742,Spain,SMB,2024-04-11
1743,UK,SMB,2024-06-24
1744,UK,SMB,2023-11-07
1745,UK,SMB,2024-10-29
1746,Spain,Enterprise,2024-02-05
1747,Spain,Mid-Market,2023-12-19
1748,France,SMB,2023-06-05
1749,Germany,SMB,2023-11-28
1750,UK,Mid-Market,2023-04-12
1751,Spain,Mid-Market,2023-12-01
1752,France,SMB,2023-09-07
1753,Ireland,SMB,2023-06-14
1754,UK,SMB,2023-10-13
1755,Ireland,Mid-Market,2024-10-25
1756,Germany,Mid-Market,2024-03-31
1757,France,SMB,2023-02-12
1758,UK,Mid-Market,2024-04-04
1759,Spain,SMB,2023-06-24
1760,Ireland,SMB,2024-04-19
1761,Ireland,SMB,2024-07-12
1762,Ireland,SMB,2023-08-23
1763,Spain,SMB,2023-02-16
1764,France,SMB,2023-01-06
1765,Ireland,SMB,2023-09-27
1766,France,SMB,2024-07-18
1767,Spain,SMB,2023-11-05
1768,Ireland,SMB,2023-08-12
1769,France,SMB,2024-05-27
1770,France,SMB,2023-12-30
1771,Spain,SMB,2023-02-03
1772,Germany,SMB,2023-06-21
1773,France,SMB,2023-08-28
1774,UK,SMB,2023-10-15
1775,Spain,SMB,2023-11-28
1776,Spain,SMB,2024-05-17
1777,Spain,SMB,2024-09-19
1778,Spain,Mid-Market,2024-09-03
1779,UK,Enterprise,2023-02-01
1780,Spain,SMB,2023-09-22
1781,Spain,SMB,2024-08-28
1782,France,SMB,2024-06-09
1783,France,Mid-Market,2024-05-25
1784,Spain,Enterprise,2023-09-07
1785,UK,Enterprise,2024-10-14
1786,Ireland,Enterprise,2023-01-16
1787,France,SMB,2023-09-17
1788,France,SMB,2024-06-04
1789,Spain,Enterprise,2024-10-14
1790,Germany,SMB,2023-03-19
1791,UK,SMB,2023-12-26
1792,Ireland,SMB,2024-04-24
1793,France,SMB,2023-04-05
1794,Germany,SMB,2023-03-28
1795,France,SMB,2023-04-13
1796,UK,Mid-Market,2023-02-09
1797,UK,Mid-Market,2023-08-16
1798,Spain,Mid-Market,2024-08-20
1799,France,SMB,2023-12-09
1800,Spain,SMB,2023-06-19
1801,France,SMB,2024-01-14
1802,Ireland,Mid-Market,2023-04-23
1803,Germany,SMB,2024-08-02
1804,Spain,SMB,2024-05-03
1805,Spain,Mid-Market,2024-02-16
1806,UK,SMB,2023-01-12
1807,France,Mid-Market,2024-01-08
1808,Germany,Mid-Market,2023-05-12
1809,Spain,Mid-Market,2023-06-17
1810,UK,SMB,2023-03-02
1811,Ireland,SMB,2024-05-19
1812,Ireland,SMB,2023-05-25
1813,Spain,SMB,2024-03-29
1814,Germany,Mid-Market,2023-02-20
1815,France,SMB,2023-02-11
1816,Spain,SMB,2023-01-26
1817,Spain,SMB,2024-04-08
1818,Ireland,SMB,2023-09-21
1819,France,Mid-Market,2023-01-26
1820,UK,Enterprise,2024-11-25
1821,Ireland,SMB,2024-02-11
1822,France,Mid-Market,2023-12-26
1823,Germany,SMB,2023-10-17
1824,Germany,SMB,2024-10-25
1825,Ireland,SMB,2023-12-24
1826,UK,Mid-Market,2024-01-12
1827,Spain,SMB,2023-05-04
1828,Spain,Mid-Market,2024-11-30
1829,France,Mid-Market,2024-08-04
1830,UK,SMB,2024-05-28
1831,Spain,SMB,2023-09-04
1832,Germany,SMB,2023-03-03
1833,France,SMB,2023-09-10
1834,Spain,Mid-Market,2024-01-03
1835,France,SMB,2023-03-09
1836,France,SMB,2024-02-16
1837,UK,Mid-Market,2023-01-27
1838,UK,SMB,2024-01-05
1839,Ireland,SMB,2023-08-24
1840,France,SMB,2024-09-28
1841,Ireland,SMB,2023-06-11
1842,Germany,SMB,2023-09-30
1843,Ireland,SMB,2023-11-24
1844,Spain,SMB,2023-03-03
1845,Spain,SMB,2023-11-03
1846,Ireland,SMB,2023-04-28
1847,Ireland,Mid-Market,2024-09-18
1848,Ireland,Mid-Market,2023-02-16
1849,France,SMB,2023-05-14
1850,France,SMB,2024-11-16
1851,France,SMB,2024-09-15
1852,UK,Mid-Market,2023-03-27
1853,Spain,SMB,2024-02-01
1854,Germany,Enterprise,2023-06-17
1855,Germany,SMB,2024-11-24
1856,France,SMB,2024-02-13
1857,Germany,Mid-Market,2024-09-10
1858,Spain,SMB,2023-01-13
1859,UK,SMB,2024-09-28
1860,Germany,SMB,2024-09-27
1861,Germany,Mid-Market,2024-07-03
1862,France,SMB,2023-01-15
1863,Ireland,SMB,2024-06-06
1864,UK,SMB,2023-03-10
1865,France,SMB,2023-12-15
1866,Ireland,Enterprise,2023-08-21
1867,France,Mid-Market,2024-02-01
1868,Ireland,Mid-Market,2023-11-22
1869,France,Mid-Market,2023-05-29
1870,UK,SMB,2023-10-05
1871,Germany,SMB,2023-06-29
1872,Ireland,Enterprise,2024-06-22
1873,UK,Enterprise,2023-08-07
1874,UK,SMB,2023-07-26
1875,Ireland,SMB,2023-08-09
1876,Germany,Mid-Market,2024-03-18
1877,UK,SMB,2024-04-19
1878,Spain,SMB,2023-02-20
1879,Ireland,SMB,2024-07-18
1880,France,SMB,2023-01-25
1881,UK,SMB,2024-07-18
1882,UK,SMB,2023-07-23
1883,Germany,Mid-Market,2023-02-18
1884,Ireland,Mid-Market,2023-03-12
1885,Spain,SMB,2023-08-01
1886,Ireland,Mid-Market,2023-08-02
1887,Ireland,SMB,2024-10-24
1888,Germany,SMB,2023-03-22
1889,Ireland,SMB,2023-11-05
1890,France,Mid-Market,2024-10-08
1891,Germany,Mid-Market,2024-08-28
1892,UK,SMB,2023-11-01
1893,France,SMB,2024-10-29
1894,UK,Enterprise,2024-03-02
1895,Ireland,SMB,2023-12-08
1896,UK,Mid-Market,2023-10-06
1897,UK,SMB,2024-06-09
1898,Germany,SMB,2023-09-10
1899,Spain,SMB,2023-10-16
1900,France,Mid-Market,2023-11-20
1901,Germany,Mid-Market,2023-11-21
1902,Spain,Mid-Market,2024-03-21
1903,Germany,Mid-Market,2023-09-20
1904,Spain,Mid-Market,2023-06-01
1905,Germany,SMB,2024-01-02
1906,France,SMB,2023-08-27
1907,Spain,SMB,2024-01-21
1908,Spain,SMB,2024-07-19
1909,UK,SMB,2024-11-13
1910,Ireland,Mid-Market,2024-08-18
1911,Ireland,SMB,2024-09-19
1912,Germany,SMB,2024-08-11
1913,Spain,SMB,2023-02-27
1914,Germany,SMB,2024-01-06
1915,Ireland,SMB,2024-08-01
1916,France,SMB,2023-07-07
1917,UK,SMB,2024-06-14
1918,UK,Mid-Market,2023-03-07
1919,France,SMB,2023-05-13
1920,France,SMB,2023-06-08
1921,Germany,SMB,2024-02-14
1922,Germany,SMB,2024-06-06
1923,UK,Mid-Market,2023-07-28
1924,Spain,SMB,2023-06-20
1925,France,SMB,2023-03-09
1926,UK,SMB,2023-08-25
1927,Germany,SMB,2023-01-09
1928,UK,SMB,2024-01-24
1929,UK,Mid-Market,2023-02-14
1930,Germany,Enterprise,2023-12-23
1931,France,SMB,2024-03-06
1932,Spain,SMB,2023-06-12
1933,Ireland,SMB,2023-06-22
1934,UK,Mid-Market,2024-08-21
1935,Spain,Mid-Market,2023-06-27
1936,UK,SMB,2023-07-13
1937,Ireland,Enterprise,2023-08-09
1938,France,SMB,2024-06-05
1939,UK,Enterprise,2023-10-22
1940,Spain,SMB,2023-02-05
1941,Ireland,Mid-Market,2023-02-13
1942,Spain,SMB,2024-03-29
1943,UK,SMB,2023-08-16
1944,Germany,SMB,2024-07-15
1945,France,SMB,2023-01-03
1946,Germany,SMB,2023-08-29
1947,UK,Mid-Market,2024-02-14
1948,Germany,SMB,2024-05-09
1949,Germany,SMB,2023-03-27
1950,Spain,SMB,2024-08-20
1951,Spain,SMB,2023-01-06
1952,France,Mid-Market,2023-10-27
1953,Spain,SMB,2024-01-13
1954,UK,SMB,2023-03-01
1955,France,SMB,2023-10-02
1956,Spain,Mid-Market,2024-01-22
1957,Ireland,Mid-Market,2023-10-25
1958,UK,SMB,2023-08-15
1959,France,SMB,2023-09-14
1960,Spain,Enterprise,2024-01-28
1961,UK,SMB,2024-06-03
1962,UK,Mid-Market,2023-10-17
1963,UK,SMB,2023-04-13
1964,France,SMB,2024-03-03
1965,Ireland,SMB,2023-04-15
1966,Ireland,SMB,2023-12-06
1967,Ireland,SMB,2023-06-15
1968,Spain,SMB,2024-11-06
1969,France,SMB,2023-08-05
1970,UK,SMB,2024-05-12
1971,UK,SMB,2024-06-22
1972,France,SMB,2023-03-31
1973,Spain,Mid-Market,2023-09-03
1974,UK,SMB,2023-01-16
1975,France,SMB,2024-09-09
1976,Ireland,Mid-Market,2023-03-27
1977,France,Mid-Market,2024-07-28
1978,Ireland,SMB,2024-11-25
1979,Ireland,Enterprise,2024-10-13
1980,Spain,SMB,2024-05-19
1981,France,Enterprise,2023-04-13
1982,Spain,SMB,2023-04-17
1983,Germany,SMB,2024-04-05
1984,Ireland,Mid-Market,2023-06-07
1985,Spain,SMB,2024-11-21
1986,Spain,SMB,2024-02-15
1987,UK,SMB,2024-06-23
1988,Germany,SMB,2023-05-02
1989,UK,Enterprise,2024-01-07
1990,Ireland,SMB,2024-03-31
1991,UK,SMB,2023-04-18
1992,UK,SMB,2023-07-24
1993,Spain,Mid-Market,2023-08-15
1994,Ireland,Mid-Market,2024-02-24
1995,UK,SMB,2024-04-15
1996,Spain,Mid-Market,2023-10-07
1997,Spain,SMB,2023-02-03
1998,UK,SMB,2024-08-26
1999,Spain,Mid-Market,2023-10-24
2000,Ireland,Mid-Market,2023-03-07
2001,UK,SMB,2023-11-13
2002,Germany,Mid-Market,2023-01-15
2003,Germany,SMB,2024-04-15
2004,France,SMB,2023-05-27
2005,Ireland,SMB,2024-10-18
2006,France,Mid-Market,2023-01-14
2007,Spain,SMB,2023-07-02
2008,Germany,SMB,2023-06-08
2009,France,SMB,2024-07-22
2010,Germany,SMB,2024-01-30
2011,UK,SMB,2024-10-09
2012,Germany,SMB,2023-12-27
2013,Ireland,SMB,2024-09-12
2014,Germany,SMB,2023-10-13
2015,Ireland,SMB,2024-08-01
2016,Germany,SMB,2024-02-23
2017,Spain,SMB,2024-10-06
2018,UK,SMB,2023-11-06
2019,Ireland,Mid-Market,2023-07-02
2020,Spain,Mid-Market,2024-04-12
2021,Germany,Enterprise,2023-11-06
2022,France,Mid-Market,2023-09-20
2023,UK,SMB,2023-01-24
2024,Ireland,Mid-Market,2023-02-08
2025,Germany,Mid-Market,2023-04-07
2026,Ireland,SMB,2023-04-26
2027,Ireland,SMB,2023-05-28
2028,Germany,Mid-Market,2024-07-11
2029,Germany,Mid-Market,2023-11-18
2030,Germany,SMB,2024-02-28
2031,Germany,SMB,2024-06-08
2032,Ireland,Mid-Market,2024-08-05
2033,France,SMB,2023-09-17
2034,UK,SMB,2023-05-16
2035,France,Mid-Market,2024-11-20
2036,UK,SMB,2023-02-22
2037,France,SMB,2024-06-30
2038,France,Mid-Market,2024-04-10
2039,Germany,SMB,2023-06-26
2040,Ireland,SMB,2024-04-01
2041,Germany,SMB,2024-11-20
2042,UK,Mid-Market,2023-02-08
2043,France,SMB,2023-02-16
2044,Ireland,SMB,2024-01-03
2045,Germany,Mid-Market,2024-05-15
2046,Germany,Mid-Market,2023-04-09
2047,France,SMB,2023-05-19
2048,Ireland,SMB,2023-03-13
2049,Spain,Mid-Market,2023-06-10
2050,UK,Mid-Market,2024-11-15
2051,Ireland,Mid-Market,2023-04-18
2052,Germany,Mid-Market,2023-08-15
2053,Spain,SMB,2023-03-06
2054,Spain,SMB,2023-04-17
2055,Ireland,SMB,2023-06-04
2056,UK,SMB,2023-09-02
2057,UK,SMB,2024-02-18
2058,France,SMB,2023-01-16
2059,France,SMB,2024-09-04
2060,France,Mid-Market,2024-03-17
2061,Germany,Mid-Market,2024-02-09
2062,UK,SMB,2023-12-03
2063,Ireland,SMB,2023-01-23
2064,Germany,Mid-Market,2023-09-24
2065,UK,Mid-Market,2023-09-04
2066,Germany,Mid-Market,2023-10-13
2067,Ireland,Enterprise,2024-03-03
2068,Ireland,Enterprise,2024-07-13
2069,UK,SMB,2023-09-02
2070,Spain,SMB,2024-08-12
2071,UK,SMB,2024-02-20
2072,UK,Mid-Market,2024-10-14
2073,Ireland,SMB,2023-05-14
2074,UK,SMB,2024-08-28
2075,UK,Mid-Market,2023-03-19
2076,UK,SMB,2023-07-12
2077,France,SMB,2023-04-12
2078,France,Mid-Market,2023-04-30
2079,Ireland,SMB,2024-01-29
2080,France,SMB,2024-08-31
2081,Germany,SMB,2024-06-09
2082,Germany,Mid-Market,2024-10-18
2083,Ireland,SMB,2023-01-15
2084,Spain,SMB,2024-11-14
2085,UK,SMB,2024-05-06
2086,Ireland,SMB,2023-06-01
2087,Germany,SMB,2023-12-17
2088,Germany,Mid-Market,2023-10-30
2089,Spain,SMB,2023-10-07
2090,France,SMB,2023-04-01
2091,France,Mid-Market,2023-02-07
2092,UK,SMB,2023-03-09
2093,Germany,Enterprise,2023-08-02
2094,France,SMB,2024-09-25
2095,Germany,SMB,2024-04-17
2096,UK,Mid-Market,2023-04-19
2097,UK,SMB,2024-02-17
2098,Spain,SMB,2023-03-14
2099,Ireland,SMB,2024-06-14
2100,Ireland,SMB,2023-11-06
2101,France,SMB,2024-03-07
2102,Germany,SMB,2024-11-13
2103,UK,Mid-Market,2023-07-23
2104,UK,SMB,2024-01-04
2105,Germany,SMB,2023-09-13
2106,Germany,Mid-Market,2024-07-22
2107,Spain,SMB,2024-07-20
2108,Ireland,SMB,2024-07-28
2109,Ireland,SMB,2023-01-09
2110,UK,Enterprise,2024-10-07
2111,Spain,SMB,2024-04-10
2112,Spain,Mid-Market,2023-02-07
2113,UK,SMB,2023-04-22
2114,Germany,Enterprise,2024-02-25
2115,France,SMB,2024-01-20
2116,Spain,Mid-Market,2023-12-05
2117,France,SMB,2024-08-21
2118,Germany,Mid-Market,2023-08-11
2119,UK,Enterprise,2024-03-04
2120,Spain,Enterprise,2024-06-27
2121,UK,SMB,2023-11-08
2122,France,SMB,2023-03-25
2123,UK,SMB,2023-02-14
2124,Spain,Mid-Market,2024-01-15
2125,UK,SMB,2023-01-13
2126,France,Mid-Market,2024-07-23
2127,UK,Enterprise,2023-11-29
2128,Germany,Mid-Market,2023-11-30
2129,Germany,Enterprise,2023-02-06
2130,France,Mid-Market,2024-06-13
2131,UK,Mid-Market,2023-07-27
2132,Ireland,Mid-Market,2024-07-29
2133,Spain,SMB,2023-09-15
2134,Germany,Mid-Market,2024-02-24
2135,Ireland,SMB,2023-05-24
2136,Ireland,SMB,2024-11-20
2137,Germany,SMB,2023-09-06
2138,UK,SMB,2024-01-16
2139,UK,Mid-Market,2024-09-15
2140,UK,SMB,2023-01-09
2141,Ireland,SMB,2024-07-08
2142,Ireland,SMB,2023-12-08
2143,UK,SMB,2024-09-16
2144,France,SMB,2023-12-13
2145,France,SMB,2024-05-30
2146,Ireland,SMB,2023-02-17
2147,UK,Mid-Market,2024-05-02
2148,Ireland,Enterprise,2023-06-27
2149,Ireland,SMB,2023-03-23
2150,France,Mid-Market,2024-09-26
2151,Ireland,SMB,2024-08-05
2152,France,SMB,2024-01-05
2153,Germany,SMB,2024-06-12
2154,France,SMB,2023-11-08
2155,France,Mid-Market,2024-01-03
2156,UK,Mid-Market,2023-09-01
2157,UK,SMB,2024-06-14
2158,Spain,SMB,2023-04-14
2159,Ireland,SMB,2024-01-12
2160,Spain,SMB,2023-07-23
2161,Spain,Mid-Market,2023-10-27
2162,Spain,Enterprise,2024-04-03
2163,UK,SMB,2023-03-25
2164,Spain,Mid-Market,2024-07-26
2165,Spain,SMB,2023-05-02
2166,UK,SMB,2023-06-09
2167,UK,SMB,2023-08-31
2168,UK,Mid-Market,2024-05-20
2169,Spain,Mid-Market,2024-08-30
2170,France,Mid-Market,2024-05-30
2171,Ireland,Mid-Market,2024-06-20
2172,Ireland,SMB,2023-05-07
2173,Spain,SMB,2024-06-11
2174,Spain,Mid-Market,2023-12-26
2175,Germany,SMB,2023-08-02
2176,UK,Mid-Market,2023-10-30
2177,Spain,SMB,2023-09-18
2178,France,Mid-Market,2023-10-05
2179,Ireland,SMB,2024-05-25
2180,Spain,Mid-Market,2024-07-21
2181,Ireland,Enterprise,2024-06-05
2182,Spain,SMB,2024-10-05
2183,Germany,SMB,2023-05-28
2184,France,SMB,2023-05-21
2185,UK,Mid-Market,2023-09-03
2186,UK,SMB,2023-03-12
2187,Ireland,SMB,2023-06-29
2188,Ireland,SMB,2023-12-26
2189,Germany,SMB,2023-07-07
2190,Germany,SMB,2023-12-04
2191,France,SMB,2024-06-11
2192,France,SMB,2024-10-21
2193,UK,Mid-Market,2023-08-15
2194,Germany,SMB,2023-11-11
2195,France,Mid-Market,2024-07-01
2196,Ireland,SMB,2024-01-05
2197,Germany,SMB,2024-02-23
2198,France,SMB,2023-08-12
2199,Germany,Enterprise,2024-10-02
2200,UK,Mid-Market,2024-06-13
2201,Germany,Mid-Market,2024-04-24
2202,France,SMB,2024-06-17
2203,UK,Enterprise,2023-11-04
2204,France,Mid-Market,2024-10-10
2205,UK,SMB,2023-10-23
2206,Ireland,SMB,2024-09-18
2207,France,SMB,2024-01-06
2208,Germany,SMB,2024-08-26
2209,Germany,Enterprise,2024-09-10
2210,Ireland,SMB,2024-11-28
2211,UK,Mid-Market,2023-09-11
2212,Spain,Enterprise,2023-02-19
2213,Spain,SMB,2023-07-12
2214,Germany,SMB,2024-07-30
2215,Spain,Enterprise,2023-12-08
2216,Germany,Mid-Market,2024-05-26
2217,Ireland,SMB,2024-11-07
2218,UK,Mid-Market,2023-12-18
2219,UK,SMB,2024-11-06
2220,UK,Mid-Market,2023-12-17
2221,Spain,Mid-Market,2024-05-12
2222,UK,SMB,2023-10-04
2223,UK,SMB,2024-06-10
2224,Ireland,Mid-Market,2024-02-23
2225,Spain,Mid-Market,2023-02-05
2226,Germany,SMB,2023-04-14
2227,France,SMB,2024-10-16
2228,Spain,Mid-Market,2024-07-28
2229,Ireland,Enterprise,2024-04-27
2230,France,SMB,2023-12-19
2231,Spain,SMB,2023-10-27
2232,Spain,SMB,2023-12-22
2233,Spain,Mid-Market,2023-01-21
2234,Ireland,SMB,2024-11-28
2235,Germany,Enterprise,2023-01-06
2236,UK,Mid-Market,2023-01-10
2237,Spain,Mid-Market,2023-11-01
2238,Ireland,SMB,2023-10-26
2239,Spain,Enterprise,2023-10-28
2240,France,SMB,2023-07-21
2241,UK,Mid-Market,2023-12-10
2242,UK,SMB,2023-12-17
2243,Ireland,SMB,2024-02-19
2244,UK,Mid-Market,2024-01-27
2245,UK,SMB,2024-09-25
2246,France,Mid-Market,2024-01-20
2247,Germany,Mid-Market,2023-01-24
2248,Spain,Mid-Market,2023-03-27
2249,Germany,SMB,2023-12-15
2250,France,Mid-Market,2024-11-04
2251,Germany,SMB,2023-06-25
2252,Germany,SMB,2023-11-02
2253,France,SMB,2024-03-17
2254,Spain,Mid-Market,2024-08-25
2255,Germany,SMB,2023-11-03
2256,UK,Mid-Market,2023-09-19
2257,France,SMB,2023-09-10
2258,Ireland,Enterprise,2023-08-21
2259,Spain,SMB,2024-05-21
2260,Germany,Mid-Market,2023-10-02
2261,France,Mid-Market,2023-06-04
2262,Spain,SMB,2024-11-14
2263,Germany,Mid-Market,2024-06-02
2264,France,Mid-Market,2023-12-26
2265,UK,SMB,2024-10-23
2266,Germany,Mid-Market,2023-11-16
2267,Ireland,SMB,2024-05-28
2268,UK,Mid-Market,2023-05-22
2269,France,Mid-Market,2023-05-29
2270,Germany,Enterprise,2024-10-19
2271,Spain,Mid-Market,2024-09-07
2272,Spain,Mid-Market,2023-12-27
2273,Germany,SMB,2023-03-19
2274,France,Mid-Market,2023-05-25
2275,Germany,SMB,2023-06-04
2276,France,Mid-Market,2024-11-21
2277,Ireland,SMB,2023-11-06
2278,France,SMB,2024-11-21
2279,Germany,Enterprise,2024-09-14
2280,France,Mid-Market,2024-01-22
2281,Ireland,SMB,2023-01-26
2282,UK,SMB,2024-10-13
2283,Germany,SMB,2024-09-19
2284,Germany,Mid-Market,2024-08-17
2285,France,SMB,2024-11-01
2286,Spain,Mid-Market,2023-05-30
2287,Germany,SMB,2024-01-16
2288,UK,Mid-Market,2023-05-23
2289,Ireland,SMB,2023-01-10
2290,Ireland,Mid-Market,2023-04-19
2291,Germany,Mid-Market,2023-12-07
2292,Ireland,Enterprise,2023-11-04
2293,Spain,Mid-Market,2023-11-20
2294,Spain,SMB,2023-08-05
2295,UK,SMB,2023-02-06
2296,UK,Enterprise,2023-07-28
2297,Germany,SMB,2024-03-09
